CustomerID,Recency,Monetary,Frequency,R_Score,F_Score,M_Score,RFM_Score,Segment
17109.0,28,881.2900000000001,6,4,5,3,12,Need Attention
17096.0,14,1022.13,4,4,4,4,12,Champions
17095.0,22,1324.16,3,4,4,4,12,Champions
17088.0,27,1991.01,4,4,4,4,12,Champions
16639.0,30,1257.51,3,4,4,4,12,Champions
16637.0,31,1154.47,4,4,4,4,12,Champions
14312.0,46,1611.59,6,3,5,4,12,Loyal Customers
14307.0,88,2995.72,6,2,5,5,12,Loyal Customers
12633.0,58,2163.98,4,3,4,5,12,Loyal Customers
16200.0,3,1068.8700000000001,2,5,3,4,12,Need Attention
16184.0,63,1158.79,6,3,5,4,12,Loyal Customers
18125.0,29,1131.75,4,4,4,4,12,Champions
12937.0,14,1504.27,4,4,4,4,12,Champions
12936.0,16,1063.9,4,4,4,4,12,Champions
12928.0,34,2062.7000000000003,5,3,4,5,12,Loyal Customers
18116.0,67,1403.1100000000001,8,3,5,4,12,Loyal Customers
18096.0,11,849.06,3,5,4,3,12,Need Attention
15722.0,35,2211.21,5,3,4,5,12,Loyal Customers
17073.0,17,1446.09,4,4,4,4,12,Champions
17061.0,73,5232.2300000000005,11,2,5,5,12,Loyal Customers
15197.0,10,1079.6100000000001,3,5,3,4,12,Need Attention
14257.0,63,3099.7200000000003,5,3,4,5,12,Loyal Customers
14250.0,6,1904.05,3,5,3,4,12,Need Attention
16671.0,27,1692.2700000000002,3,4,4,4,12,Champions
16669.0,23,1348.88,3,4,4,4,12,Champions
16660.0,15,1267.6499999999999,4,4,4,4,12,Champions
14285.0,20,1910.01,4,4,4,4,12,Champions
17411.0,11,778.94,3,5,4,3,12,Need Attention
17410.0,15,1214.72,5,4,4,4,12,Champions
13523.0,32,3964.88,5,3,4,5,12,Loyal Customers
13521.0,0,1071.73,3,5,3,4,12,Need Attention
13838.0,5,674.82,4,5,4,3,12,Need Attention
15764.0,87,3279.97,6,2,5,5,12,Loyal Customers
15157.0,3,1936.07,3,5,3,4,12,Need Attention
15156.0,0,961.49,3,5,3,4,12,Need Attention
15747.0,12,946.64,3,5,3,4,12,Need Attention
15745.0,18,1094.59,4,4,4,4,12,Champions
17633.0,30,1324.84,4,4,4,4,12,Champions
17631.0,1,528.33,3,5,4,3,12,Need Attention
13316.0,36,5732.93,4,3,4,5,12,Loyal Customers
13313.0,21,1555.32,5,4,4,4,12,Champions
14708.0,2,1126.37,3,5,3,4,12,Need Attention
17884.0,3,695.0699999999999,4,5,4,3,12,Need Attention
17883.0,2,664.34,4,5,4,3,12,Need Attention
17864.0,12,554.85,3,5,4,3,12,Need Attention
12778.0,19,822.23,6,4,5,3,12,Need Attention
12775.0,16,1386.04,5,4,4,4,12,Champions
13082.0,125,3613.63,9,2,5,5,12,Loyal Customers
15793.0,14,965.61,3,4,4,4,12,Champions
15786.0,45,4919.0,3,3,4,5,12,Loyal Customers
15785.0,32,2328.97,5,3,4,5,12,Loyal Customers
15117.0,14,1551.78,5,4,4,4,12,Champions
15116.0,17,1352.75,4,4,4,4,12,Champions
15132.0,17,977.9300000000001,5,4,4,4,12,Champions
13868.0,6,3192.54,2,5,2,5,12,Promising
13499.0,17,1159.11,5,4,4,4,12,Champions
14700.0,31,2195.1,3,4,3,5,12,Need Attention
14748.0,28,1415.75,5,4,4,4,12,Champions
13323.0,2,787.85,5,5,4,3,12,Need Attention
17625.0,17,2020.4,4,4,4,4,12,Champions
17621.0,20,1379.9,3,4,4,4,12,Champions
14214.0,30,1004.38,5,4,4,4,12,Champions
14738.0,42,1314.45,7,3,5,4,12,Loyal Customers
14737.0,3,1164.55,3,5,3,4,12,Need Attention
16180.0,99,10254.18,8,2,5,5,12,Loyal Customers
16170.0,50,1885.05,6,3,5,4,12,Loyal Customers
15110.0,23,996.1,4,4,4,4,12,Champions
15106.0,17,1422.52,5,4,4,4,12,Champions
13884.0,6,787.6,5,5,4,3,12,Need Attention
17054.0,27,1356.33,5,4,4,4,12,Champions
17050.0,95,3185.64,6,2,5,5,12,Loyal Customers
17043.0,31,1735.18,4,4,4,4,12,Champions
17041.0,26,1071.49,3,4,4,4,12,Champions
18094.0,81,3017.3,7,2,5,5,12,Loyal Customers
18079.0,44,3613.15,4,3,4,5,12,Loyal Customers
18073.0,113,3859.82,12,2,5,5,12,Loyal Customers
18069.0,25,2009.24,5,4,4,4,12,Champions
15073.0,9,1043.41,3,5,3,4,12,Need Attention
17015.0,28,1838.6100000000001,3,4,4,4,12,Champions
17014.0,7,583.4300000000001,3,5,4,3,12,Need Attention
17469.0,15,1870.97,5,4,4,4,12,Champions
15815.0,63,2100.6,5,3,4,5,12,Loyal Customers
15814.0,16,1945.33,4,4,4,4,12,Champions
14759.0,4,1625.97,3,5,3,4,12,Need Attention
16726.0,25,1358.74,5,4,4,4,12,Champions
12526.0,0,1316.66,3,5,3,4,12,Need Attention
17929.0,10,843.0,4,5,4,3,12,Need Attention
13048.0,13,1819.41,4,4,4,4,12,Champions
17888.0,20,716.0,8,4,5,3,12,Need Attention
17618.0,5,930.28,3,5,4,3,12,Need Attention
17612.0,52,2048.45,6,3,5,4,12,Loyal Customers
17591.0,72,2203.67,7,2,5,5,12,Loyal Customers
17589.0,59,2404.17,4,3,4,5,12,Loyal Customers
16748.0,17,1515.9,5,4,4,4,12,Champions
16745.0,86,7180.7,17,2,5,5,12,Loyal Customers
16128.0,17,1880.22,5,4,4,4,12,Champions
17463.0,15,1875.8600000000001,5,4,4,4,12,Champions
13491.0,51,1215.82,10,3,5,4,12,Loyal Customers
13477.0,37,1454.58,6,3,5,4,12,Loyal Customers
17006.0,4,781.78,4,5,4,3,12,Need Attention
15065.0,37,3158.13,4,3,4,5,12,Loyal Customers
15059.0,40,1337.72,9,3,5,4,12,Loyal Customers
14844.0,63,3189.81,4,3,4,5,12,Loyal Customers
14842.0,43,2824.69,4,3,4,5,12,Loyal Customers
16762.0,19,1207.24,3,4,4,4,12,Champions
16759.0,7,789.79,3,5,4,3,12,Need Attention
12488.0,9,1298.66,3,5,3,4,12,Need Attention
14871.0,2,501.28000000000003,4,5,4,3,12,Need Attention
17502.0,8,689.1,4,5,4,3,12,Need Attention
17500.0,16,1138.0,3,4,4,4,12,Champions
15858.0,15,1427.57,5,4,4,4,12,Champions
15031.0,3,653.1899999999999,4,5,4,3,12,Need Attention
15028.0,7,627.13,4,5,4,3,12,Need Attention
15027.0,30,1066.15,4,4,4,4,12,Champions
15834.0,69,2225.15,4,3,4,5,12,Loyal Customers
14854.0,77,2740.03,7,2,5,5,12,Loyal Customers
16085.0,22,981.51,5,4,4,4,12,Champions
14116.0,19,1382.74,5,4,4,4,12,Champions
14145.0,46,3742.2,4,3,4,5,12,Loyal Customers
14141.0,2,915.1300000000001,4,5,4,3,12,Need Attention
14140.0,3,935.05,2,5,3,4,12,Need Attention
14138.0,1,965.8800000000001,2,5,3,4,12,Need Attention
16771.0,32,2242.61,5,3,4,5,12,Loyal Customers
15009.0,11,1259.43,3,5,3,4,12,Need Attention
12950.0,1,1843.0,3,5,3,4,12,Need Attention
15862.0,7,832.88,4,5,4,3,12,Need Attention
15860.0,40,965.16,8,3,5,4,12,Loyal Customers
13950.0,10,745.06,4,5,4,3,12,Need Attention
16940.0,51,3049.88,3,3,4,5,12,Loyal Customers
13995.0,14,1393.69,5,4,4,4,12,Champions
13027.0,113,6912.0,6,2,5,5,12,Loyal Customers
17932.0,28,1331.57,3,4,4,4,12,Champions
16081.0,55,2799.42,5,3,4,5,12,Loyal Customers
16079.0,16,1352.0,3,4,4,4,12,Champions
14893.0,9,1237.85,2,5,3,4,12,Need Attention
17584.0,6,1242.3,2,5,3,4,12,Need Attention
14883.0,18,761.59,6,4,5,3,12,Need Attention
16066.0,16,1521.04,5,4,4,4,12,Champions
16059.0,65,1453.16,6,3,5,4,12,Loyal Customers
18016.0,31,1477.66,5,4,4,4,12,Champions
12994.0,3,974.42,3,5,3,4,12,Need Attention
12980.0,157,7374.900000000001,9,2,5,5,12,Loyal Customers
15933.0,20,1107.46,3,4,4,4,12,Champions
15907.0,3,882.72,3,5,4,3,12,Need Attention
15022.0,11,852.39,4,5,4,3,12,Need Attention
16928.0,79,2814.7,17,2,5,5,12,Loyal Customers
16919.0,155,2592.25,11,2,5,5,12,Loyal Customers
16042.0,21,1177.47,5,4,4,4,12,Champions
12613.0,56,3344.38,5,3,4,5,12,Loyal Customers
12695.0,6,582.1,4,5,4,3,12,Need Attention
12432.0,42,5059.32,5,3,4,5,12,Loyal Customers
14101.0,73,5976.79,6,2,5,5,12,Loyal Customers
16015.0,3,704.55,3,5,4,3,12,Need Attention
15969.0,2,666.1,3,5,4,3,12,Need Attention
16918.0,49,1068.82,6,3,5,4,12,Loyal Customers
16892.0,0,518.19,5,5,4,3,12,Need Attention
15950.0,31,1744.71,4,4,4,4,12,Champions
15948.0,7,955.24,2,5,3,4,12,Need Attention
15939.0,89,6115.01,15,2,5,5,12,Loyal Customers
16009.0,21,972.11,4,4,4,4,12,Champions
16005.0,11,578.71,4,5,4,3,12,Need Attention
13410.0,23,1003.06,5,4,4,4,12,Champions
17523.0,10,652.74,4,5,4,3,12,Need Attention
16841.0,36,1869.82,6,3,5,4,12,Loyal Customers
13015.0,52,3339.64,5,3,4,5,12,Loyal Customers
12997.0,21,1226.89,4,4,4,4,12,Champions
14904.0,1,1025.44,2,5,3,4,12,Need Attention
14035.0,28,1428.02,5,4,4,4,12,Champions
16891.0,1,742.4300000000001,5,5,4,3,12,Need Attention
16875.0,66,2095.53,5,3,4,5,12,Loyal Customers
14075.0,4,942.26,3,5,3,4,12,Need Attention
14064.0,28,1334.34,5,4,4,4,12,Champions
15998.0,36,3080.22,5,3,4,5,12,Loyal Customers
15983.0,21,1465.12,4,4,4,4,12,Champions
15436.0,11,1067.75,3,5,3,4,12,Need Attention
15426.0,18,1404.07,5,4,4,4,12,Champions
15416.0,64,3984.32,4,3,4,5,12,Loyal Customers
15444.0,8,1411.21,2,5,3,4,12,Need Attention
18263.0,25,1213.16,3,4,4,4,12,Champions
15485.0,29,2564.5,3,4,3,5,12,Need Attention
15411.0,25,1348.93,4,4,4,4,12,Champions
15410.0,83,3450.84,8,2,5,5,12,Loyal Customers
17324.0,17,986.48,4,4,4,4,12,Champions
17323.0,14,906.52,7,4,5,3,12,Need Attention
17317.0,45,2600.34,3,3,4,5,12,Loyal Customers
15379.0,168,3703.29,7,2,5,5,12,Loyal Customers
18221.0,21,1041.61,5,4,4,4,12,Champions
12843.0,65,1702.26,8,3,5,4,12,Loyal Customers
12836.0,58,2610.36,4,3,4,5,12,Loyal Customers
12358.0,1,1168.06,2,5,2,4,11,Promising
18204.0,70,1975.35,3,3,4,4,11,Loyal Customers
18211.0,25,600.0699999999999,5,4,4,3,11,Need Attention
12840.0,143,2726.77,4,2,4,5,11,Loyal Customers
17313.0,30,2328.84,1,4,2,5,11,Promising
17321.0,7,657.16,2,5,3,3,11,Need Attention
15489.0,22,1134.28,3,4,3,4,11,Need Attention
14498.0,42,1957.32,5,3,4,4,11,Loyal Customers
12360.0,51,2662.06,3,3,3,5,11,Need Attention
18287.0,42,1837.28,3,3,4,4,11,Loyal Customers
18242.0,71,2232.4900000000002,4,2,4,5,11,Loyal Customers
15449.0,25,974.52,3,4,3,4,11,Need Attention
15398.0,15,1345.53,2,4,3,4,11,Need Attention
15344.0,0,563.94,3,5,3,3,11,Need Attention
15506.0,22,972.08,3,4,3,4,11,Need Attention
15497.0,17,1262.2,2,4,3,4,11,Need Attention
15494.0,20,1280.58,2,4,3,4,11,Need Attention
15493.0,32,1953.41,5,3,4,4,11,Loyal Customers
14449.0,18,885.8,4,4,4,3,11,Need Attention
14443.0,53,1420.2,4,3,4,4,11,Loyal Customers
16460.0,27,811.23,3,4,4,3,11,Need Attention
16456.0,98,2158.18,5,2,4,5,11,Loyal Customers
14472.0,103,1852.67,8,2,5,4,11,Loyal Customers
14544.0,23,2004.3,2,4,3,4,11,Need Attention
14535.0,59,2854.84,3,3,3,5,11,Need Attention
12853.0,134,1957.1,6,2,5,4,11,Loyal Customers
18173.0,86,2106.84,4,2,4,5,11,Loyal Customers
18171.0,58,1231.31,5,3,4,4,11,Loyal Customers
17295.0,28,547.0,3,4,4,3,11,Need Attention
16012.0,34,1415.29,3,3,4,4,11,Loyal Customers
14970.0,67,1592.06,4,3,4,4,11,Loyal Customers
15965.0,16,808.87,4,4,4,3,11,Need Attention
14023.0,6,584.07,2,5,3,3,11,Need Attention
14016.0,161,4341.21,4,2,4,5,11,Loyal Customers
16907.0,28,928.76,5,4,4,3,11,Need Attention
16900.0,16,887.11,3,4,4,3,11,Need Attention
16898.0,25,501.03,3,4,4,3,11,Need Attention
14044.0,26,646.42,4,4,4,3,11,Need Attention
15951.0,8,708.22,2,5,3,3,11,Need Attention
14976.0,56,790.86,7,3,5,3,11,Need Attention
16007.0,47,1693.81,4,3,4,4,11,Loyal Customers
14921.0,29,1316.07,2,4,3,4,11,Need Attention
14916.0,70,1268.98,4,3,4,4,11,Loyal Customers
14913.0,35,1227.43,4,3,4,4,11,Loyal Customers
14910.0,2,434.35,4,5,4,2,11,Need Attention
12985.0,0,1239.38,2,5,2,4,11,Promising
12970.0,6,405.46999999999997,4,5,4,2,11,Need Attention
17521.0,29,723.21,3,4,4,3,11,Need Attention
17516.0,14,764.88,5,4,4,3,11,Need Attention
17515.0,30,639.02,4,4,4,3,11,Need Attention
13447.0,22,1129.14,3,4,3,4,11,Need Attention
16924.0,20,829.89,3,4,4,3,11,Need Attention
16049.0,39,1074.81,3,3,4,4,11,Loyal Customers
16040.0,64,1313.55,3,3,4,4,11,Loyal Customers
16038.0,7,471.78000000000003,3,5,4,2,11,Need Attention
16027.0,91,934.62,6,2,5,4,11,Loyal Customers
14078.0,101,1049.37,6,2,5,4,11,Loyal Customers
12438.0,13,2906.85,2,4,2,5,11,Promising
17557.0,13,541.46,3,4,4,3,11,Need Attention
12697.0,28,957.59,3,4,3,4,11,Need Attention
16020.0,16,851.01,3,4,4,3,11,Need Attention
12393.0,71,1582.6000000000001,4,3,4,4,11,Loyal Customers
18043.0,24,529.29,3,4,4,3,11,Need Attention
16950.0,56,1178.56,3,3,4,4,11,Loyal Customers
13984.0,26,920.51,5,4,4,3,11,Need Attention
13982.0,38,1871.81,4,3,4,4,11,Loyal Customers
16933.0,0,563.23,2,5,3,3,11,Need Attention
16986.0,29,1873.2,2,4,3,4,11,Need Attention
12716.0,3,1053.49,2,5,2,4,11,Promising
17930.0,35,1740.48,5,3,4,4,11,Loyal Customers
16811.0,4,547.07,2,5,3,3,11,Need Attention
16809.0,22,914.69,5,4,4,3,11,Need Attention
17579.0,4,448.9,3,5,4,2,11,Need Attention
17571.0,49,1425.67,4,3,4,4,11,Loyal Customers
17566.0,7,869.77,2,5,3,3,11,Need Attention
13373.0,60,3312.25,3,3,3,5,11,Need Attention
12947.0,143,1603.99,6,2,5,4,11,Loyal Customers
17495.0,7,497.56,2,5,3,3,11,Need Attention
13467.0,10,1071.91,2,5,2,4,11,Promising
17470.0,44,1125.07,5,3,4,4,11,Loyal Customers
15038.0,58,685.74,6,3,5,3,11,Need Attention
15839.0,32,1048.49,3,3,4,4,11,Loyal Customers
15835.0,43,954.09,4,3,4,4,11,Loyal Customers
15827.0,72,1836.0900000000001,14,2,5,4,11,Loyal Customers
14869.0,8,721.45,2,5,3,3,11,Need Attention
16086.0,58,1121.39,5,3,4,4,11,Loyal Customers
16804.0,22,536.99,3,4,4,3,11,Need Attention
16800.0,10,1162.65,1,5,2,4,11,Promising
14126.0,7,706.1300000000001,3,5,3,3,11,Need Attention
14111.0,13,692.85,4,4,4,3,11,Need Attention
17951.0,39,1008.5400000000001,3,3,4,4,11,Loyal Customers
13029.0,30,1247.5,3,4,3,4,11,Need Attention
15877.0,1,490.33,2,5,3,3,11,Need Attention
15053.0,4,693.9499999999999,3,5,3,3,11,Need Attention
15051.0,22,1383.36,3,4,3,4,11,Need Attention
15050.0,24,1737.69,3,4,3,4,11,Need Attention
15088.0,20,1160.07,2,4,3,4,11,Need Attention
14820.0,20,507.29,4,4,4,3,11,Need Attention
14805.0,14,546.4,4,4,4,3,11,Need Attention
16110.0,44,1320.95,3,3,4,4,11,Loyal Customers
16102.0,41,1842.14,3,3,4,4,11,Loyal Customers
16098.0,87,2005.63,7,2,5,4,11,Loyal Customers
12502.0,95,3723.87,5,2,4,5,11,Loyal Customers
14175.0,59,3222.3,3,3,3,5,11,Need Attention
14173.0,10,450.84000000000003,4,5,4,2,11,Need Attention
14163.0,86,2445.91,4,2,4,5,11,Loyal Customers
14829.0,28,697.55,4,4,4,3,11,Need Attention
17504.0,205,2997.0299999999997,9,1,5,5,11,Loyal Customers
17503.0,2,558.96,2,5,3,3,11,Need Attention
12536.0,42,12601.830000000002,3,3,3,5,11,Need Attention
12530.0,59,1662.28,4,3,4,4,11,Loyal Customers
16139.0,18,635.41,3,4,4,3,11,Need Attention
14790.0,16,745.0600000000001,4,4,4,3,11,Need Attention
14788.0,6,679.4399999999999,2,5,3,3,11,Need Attention
17894.0,71,1118.96,8,2,5,4,11,Loyal Customers
17886.0,31,869.28,3,4,4,3,11,Need Attention
17609.0,40,1105.78,5,3,4,4,11,Loyal Customers
13344.0,67,2511.69,3,3,3,5,11,Need Attention
16120.0,58,1309.14,4,3,4,4,11,Loyal Customers
15826.0,55,1654.31,3,3,4,4,11,Loyal Customers
17466.0,9,763.28,2,5,3,3,11,Need Attention
17461.0,22,735.82,3,4,4,3,11,Need Attention
13481.0,45,1804.56,5,3,4,4,11,Loyal Customers
15062.0,70,987.86,4,3,4,4,11,Loyal Customers
15060.0,7,294.25,4,5,4,2,11,Need Attention
13908.0,79,2369.55,4,2,4,5,11,Loyal Customers
13901.0,71,2867.2000000000003,5,2,4,5,11,Loyal Customers
17034.0,15,745.52,3,4,4,3,11,Need Attention
13940.0,16,839.14,4,4,4,3,11,Need Attention
13928.0,10,464.57,4,5,4,2,11,Need Attention
17007.0,50,889.9300000000001,6,3,5,3,11,Need Attention
15111.0,28,1567.48,3,4,3,4,11,Need Attention
16735.0,78,2247.41,5,2,4,5,11,Loyal Customers
14210.0,105,1905.8400000000001,6,2,5,4,11,Loyal Customers
14201.0,59,747.44,7,3,5,3,11,Need Attention
14198.0,17,701.4,4,4,4,3,11,Need Attention
16728.0,45,1048.28,4,3,4,4,11,Loyal Customers
16157.0,15,656.69,3,4,4,3,11,Need Attention
16153.0,49,1824.23,5,3,4,4,11,Loyal Customers
16150.0,42,2053.02,5,3,4,4,11,Loyal Customers
12541.0,29,981.18,3,4,3,4,11,Need Attention
13505.0,72,4393.63,4,2,4,5,11,Loyal Customers
13500.0,22,1166.77,3,4,3,4,11,Need Attention
12640.0,23,1174.58,3,4,3,4,11,Need Attention
13308.0,22,1385.51,3,4,3,4,11,Need Attention
14235.0,74,3144.86,5,2,4,5,11,Loyal Customers
14234.0,21,754.12,4,4,4,3,11,Need Attention
16182.0,71,6617.65,4,2,4,5,11,Loyal Customers
16164.0,16,822.48,3,4,4,3,11,Need Attention
12463.0,52,1344.78,4,3,4,4,11,Loyal Customers
13892.0,26,632.97,4,4,4,3,11,Need Attention
18093.0,92,2106.52,4,2,4,5,11,Loyal Customers
18080.0,18,1231.5,2,4,3,4,11,Need Attention
12406.0,21,3415.3,2,4,2,5,11,Promising
15081.0,21,504.8,5,4,4,3,11,Need Attention
15822.0,2,885.47,2,5,3,3,11,Need Attention
15819.0,48,1905.45,4,3,4,4,11,Loyal Customers
13516.0,20,1389.41,3,4,3,4,11,Need Attention
13835.0,24,834.57,4,4,4,3,11,Need Attention
13875.0,53,1786.79,5,3,4,4,11,Loyal Customers
13869.0,122,3083.65,4,2,4,5,11,Loyal Customers
15763.0,31,1086.92,2,4,3,4,11,Need Attention
13318.0,0,640.76,3,5,3,3,11,Need Attention
13314.0,1,775.94,3,5,3,3,11,Need Attention
13310.0,27,1132.03,3,4,3,4,11,Need Attention
14710.0,13,599.48,4,4,4,3,11,Need Attention
12762.0,7,1898.52,2,5,2,4,11,Promising
15801.0,45,1063.95,3,3,4,4,11,Loyal Customers
15797.0,112,2207.4,4,2,4,5,11,Loyal Customers
15787.0,25,933.26,3,4,4,3,11,Need Attention
15128.0,59,1471.0,4,3,4,4,11,Loyal Customers
13867.0,30,1005.09,3,4,3,4,11,Need Attention
17444.0,147,2940.04,3,2,4,5,11,Loyal Customers
13813.0,39,1366.8600000000001,4,3,4,4,11,Loyal Customers
17075.0,17,834.12,4,4,4,3,11,Need Attention
15199.0,58,1268.7,4,3,4,4,11,Loyal Customers
15195.0,2,3861.0,1,5,1,5,11,Promising
12916.0,138,2944.95,4,2,4,5,11,Loyal Customers
14715.0,24,867.38,4,4,4,3,11,Need Attention
12674.0,38,1970.6,4,3,4,4,11,Loyal Customers
16681.0,72,1770.34,6,2,5,4,11,Loyal Customers
16676.0,33,1592.1200000000001,4,3,4,4,11,Loyal Customers
16668.0,14,306.71999999999997,6,4,5,2,11,Need Attention
14233.0,48,1462.72,4,3,4,4,11,Loyal Customers
14232.0,42,2048.07,5,3,4,4,11,Loyal Customers
16709.0,84,3029.87,5,2,4,5,11,Loyal Customers
17653.0,36,1207.56,4,3,4,4,11,Loyal Customers
17648.0,60,1797.5,4,3,4,4,11,Loyal Customers
13517.0,59,2128.42,3,3,3,5,11,Need Attention
17100.0,17,971.74,2,4,3,4,11,Need Attention
17092.0,49,1774.03,4,3,4,4,11,Loyal Customers
17084.0,34,2747.9900000000002,2,3,3,5,11,Need Attention
13824.0,32,1698.94,5,3,4,4,11,Loyal Customers
15706.0,63,1060.56,4,3,4,4,11,Loyal Customers
15704.0,139,2293.62,4,2,4,5,11,Loyal Customers
16653.0,15,1212.66,2,4,3,4,11,Need Attention
16642.0,4,688.33,2,5,3,3,11,Need Attention
14306.0,50,2093.32,2,3,3,5,11,Need Attention
16209.0,88,2262.62,5,2,4,5,11,Loyal Customers
12630.0,9,1270.88,2,5,2,4,11,Promising
12628.0,3,786.46,3,5,3,3,11,Need Attention
16205.0,30,757.63,4,4,4,3,11,Need Attention
16188.0,44,981.86,4,3,4,4,11,Loyal Customers
14720.0,5,663.81,3,5,3,3,11,Need Attention
15743.0,15,775.96,4,4,4,3,11,Need Attention
15674.0,72,2446.6,5,2,4,5,11,Loyal Customers
15673.0,87,2726.23,4,2,4,5,11,Loyal Customers
13555.0,73,4098.88,4,2,4,5,11,Loyal Customers
13546.0,11,621.09,3,5,3,3,11,Need Attention
17400.0,125,2097.84,5,2,4,5,11,Loyal Customers
17835.0,2,342.24,3,5,4,2,11,Need Attention
13093.0,275,7832.47,8,1,5,5,11,Loyal Customers
16225.0,44,1096.32,5,3,4,4,11,Loyal Customers
16224.0,56,1295.3,4,3,4,4,11,Loyal Customers
17672.0,49,3178.17,2,3,3,5,11,Need Attention
17666.0,3,728.16,2,5,3,3,11,Need Attention
13282.0,17,1132.14,3,4,3,4,11,Need Attention
12679.0,58,1113.02,4,3,4,4,11,Loyal Customers
18135.0,28,681.9100000000001,5,4,4,3,11,Need Attention
13810.0,28,1499.01,3,4,3,4,11,Need Attention
17119.0,2,606.91,2,5,3,3,11,Need Attention
15238.0,28,1071.99,3,4,3,4,11,Need Attention
15235.0,217,2247.51,12,1,5,5,11,Loyal Customers
15227.0,36,1219.4,5,3,4,4,11,Loyal Customers
15260.0,99,1810.77,7,2,5,4,11,Loyal Customers
15253.0,15,918.1999999999999,5,4,4,3,11,Need Attention
14665.0,60,1835.7,5,3,4,4,11,Loyal Customers
14662.0,28,741.37,4,4,4,3,11,Need Attention
14657.0,17,848.22,4,4,4,3,11,Need Attention
16249.0,52,1800.07,5,3,4,4,11,Loyal Customers
13258.0,11,672.83,3,5,3,3,11,Need Attention
13247.0,17,501.12,4,4,4,3,11,Need Attention
16612.0,32,1187.66,4,3,4,4,11,Loyal Customers
16232.0,43,990.88,4,3,4,4,11,Loyal Customers
17850.0,371,5391.21,34,1,5,5,11,Loyal Customers
15206.0,9,420.29999999999995,4,5,4,2,11,Need Attention
15679.0,23,781.28,4,4,4,3,11,Need Attention
13752.0,123,1175.38,6,2,5,4,11,Loyal Customers
15584.0,23,720.86,4,4,4,3,11,Need Attention
15289.0,28,939.78,3,4,3,4,11,Need Attention
15274.0,3,716.57,2,5,3,3,11,Need Attention
17817.0,3,387.68,3,5,4,2,11,Need Attention
13131.0,22,1073.3,3,4,3,4,11,Need Attention
16261.0,16,728.54,4,4,4,3,11,Need Attention
14342.0,20,668.5600000000001,4,4,4,3,11,Need Attention
16566.0,14,614.66,5,4,4,3,11,Need Attention
16561.0,5,511.12,2,5,3,3,11,Need Attention
16253.0,66,3683.86,2,3,3,5,11,Need Attention
15654.0,8,922.53,2,5,3,3,11,Need Attention
15240.0,44,1706.57,5,3,4,4,11,Loyal Customers
13750.0,53,1647.26,5,3,4,4,11,Loyal Customers
17175.0,43,1443.69,4,3,4,4,11,Loyal Customers
15239.0,9,780.59,2,5,3,3,11,Need Attention
13238.0,16,700.73,4,4,4,3,11,Need Attention
14623.0,31,886.7,5,4,4,3,11,Need Attention
14618.0,8,553.44,3,5,3,3,11,Need Attention
14597.0,10,866.24,2,5,3,3,11,Need Attention
16298.0,22,598.2,3,4,4,3,11,Need Attention
17830.0,1,398.7,3,5,4,2,11,Need Attention
16550.0,108,2298.97,5,2,4,5,11,Loyal Customers
16515.0,51,1624.14,5,3,4,4,11,Loyal Customers
16511.0,21,918.33,3,4,4,3,11,Need Attention
14414.0,91,1496.98,7,2,5,4,11,Loyal Customers
14410.0,91,1100.27,9,2,5,4,11,Loyal Customers
15605.0,35,1198.23,5,3,4,4,11,Loyal Customers
17198.0,23,692.22,3,4,4,3,11,Need Attention
13575.0,22,732.0699999999999,5,4,4,3,11,Need Attention
12456.0,43,3181.04,3,3,3,5,11,Need Attention
12455.0,72,2466.86,6,2,4,5,11,Loyal Customers
16347.0,10,847.45,2,5,3,3,11,Need Attention
18170.0,32,980.31,3,3,4,4,11,Loyal Customers
18168.0,175,1160.04,6,2,5,4,11,Loyal Customers
13705.0,7,711.86,3,5,3,3,11,Need Attention
13692.0,24,1488.32,3,4,3,4,11,Need Attention
17230.0,263,3638.41,8,1,5,5,11,Loyal Customers
12883.0,24,703.47,4,4,4,3,11,Need Attention
12882.0,8,1463.04,2,5,2,4,11,Promising
18156.0,12,675.64,2,5,3,3,11,Need Attention
18150.0,31,566.58,3,4,4,3,11,Need Attention
13107.0,43,1531.6200000000001,4,3,4,4,11,Loyal Customers
13141.0,84,2388.75,5,2,4,5,11,Loyal Customers
17797.0,21,780.43,3,4,4,3,11,Need Attention
12407.0,49,1708.12,5,3,4,4,11,Loyal Customers
17724.0,70,1033.0,3,3,4,4,11,Loyal Customers
17722.0,95,2424.04,4,2,4,5,11,Loyal Customers
16364.0,11,705.79,2,5,3,3,11,Need Attention
15568.0,2,758.29,3,5,3,3,11,Need Attention
15304.0,60,694.4,8,3,5,3,11,Need Attention
15297.0,9,641.94,3,5,3,3,11,Need Attention
12578.0,20,2794.51,2,4,2,5,11,Promising
12576.0,35,1315.83,5,3,4,4,11,Loyal Customers
12572.0,8,1020.42,2,5,2,4,11,Promising
15321.0,70,2748.31,3,3,3,5,11,Need Attention
17360.0,16,568.24,3,4,4,3,11,Need Attention
16362.0,31,709.99,5,4,4,3,11,Need Attention
12646.0,4,1346.97,2,5,2,4,11,Promising
12645.0,33,1775.18,4,3,4,4,11,Loyal Customers
12642.0,24,1013.26,3,4,3,4,11,Need Attention
14565.0,95,3099.12,4,2,4,5,11,Loyal Customers
14553.0,18,859.27,5,4,4,3,11,Need Attention
14550.0,10,757.37,2,5,3,3,11,Need Attention
17290.0,3,513.01,2,5,3,3,11,Need Attention
